source,participant_ID,target_word,comment,latency,duree_mot,condition,n_phonemes,Offset,Notes,word_duration,transcript,phoneme_count
s102trompette_neut_bmpnaming,s102,trompette,ok,567.239,559.9560474,neut,9,1023,FALSE,455.761,tʀɔ̃pɛt,6
s102trompette_ov2_bmpnaming,s102,trompette,ok,648.548,626.6722525,ov2,9,1172,FALSE,523.452,tʀɔ̃pɛt,6
s102voiture_ov2_bmpnaming,s102,voiture,ok,757.529,494.0473398,ov2,7,1253,FALSE,495.471,vwatyʀ,6
s102volcan_neut_bmpnaming,s102,volcan,ok,587.372,508.1776165,neut,6,1098,FALSE,510.628,vɔlkɑ̃,5
s102volcan_ov2_bmpnaming,s102,volcan,ok,519.031,477.3138974,ov2,6,991,FALSE,471.969,vɔlkɑ̃,5
s103balai_neut_bmpnaming,s103,balai,ok,863.394,484.7638388,neut,5,1347,FALSE,483.606,bal,3
s103balai_ov2_bmpnaming,s103,balai,ok,594.934,354.6132362,ov2,5,944,FALSE,349.066,bal,3
s103balance_neut_bmpnaming,s103,balance,ok,1002.362,679.0466225,neut,7,1671,FALSE,668.638,balɑ̃s,5
s103balance_ov2_bmpnaming,s103,balance,ok,572.3,577.1896291,ov2,7,1133,FALSE,560.7,balɑ̃s,5
s103barriere_neut_bmpnaming,s103,barriere,ok,1611.618,709.2264723,neut,8,2258,FALSE,646.382,baʀʀjəʀ,7
s103barriere_ov2_bmpnaming,s103,barriere,ok,964.638,779.0173752,ov2,8,1681,FALSE,716.362,baʀʀjəʀ,7
s103batterie_ov2_bmpnaming,s103,batterie,ok,759.037,467.7876733,ov2,8,1118,FALSE,358.963,batəʀi,6
s103bougie_neut_bmpnaming,s103,bougie,ok,796.762,643.2080507,neut,6,1429,FALSE,632.238,buʒi,4
s103bougie_ov2_bmpnaming,s103,bougie,ok,870.326,477.2188763,ov2,6,1339,FALSE,468.674,buʒi,4
s103bouton_neut_bmpnaming,s103,bouton,ok,749.606,447.0390265,neut,6,1190,FALSE,440.394,butɔ̃,4
s103bouton_ov2_bmpnaming,s103,bouton,ok,742.061,479.105117,ov2,6,1218,FALSE,475.939,butɔ̃,4
s103briquet_neut_bmpnaming,s103,briquet,ok,970.296,486.6500794,neut,7,1455,FALSE,484.704,bʀikɛ,5
s103briquet_ov2_bmpnaming,s103,briquet,ok,570.413,511.1712075,ov2,7,1078,FALSE,507.587,bʀikɛ,5
s103bureau_neut_bmpnaming,s103,bureau,ok,2090.723,360.271958,neut,6,2441,FALSE,350.277,byʀo,4
s103bureau_ov2_bmpnaming,s103,bureau,ok,766.582,460.2427108,ov2,6,1217,FALSE,450.418,byʀo,4
s103cadeau_neut_bmpnaming,s103,cadeau,ok,913.709,247.097521,neut,6,1184,FALSE,270.291,kado,4
s103cadeau_ov2_bmpnaming,s103,cadeau,ok,687.36,367.8169205,ov2,6,1059,FALSE,371.64,kado,4
s103canard_neut_bmpnaming,s103,canard,ok,1089.129,518.7161699,neut,6,1604,FALSE,514.871,kanaʀ,5
s103canard_ov2_bmpnaming,s103,canard,ok,672.27,526.2611324,ov2,6,1179,FALSE,506.73,kanaʀ,5
s103canon_neut_bmpnaming,s103,canon,ok,1149.489,303.6847395,neut,5,1445,FALSE,295.511,kanɔ̃,4
s103canon_ov2_bmpnaming,s103,canon,ok,593.063,376.3050033,ov2,5,968,FALSE,374.937,kanɔ̃,4
s103cerveau_neut_bmpnaming,s103,cerveau,ok,1086.135,539.4648167,neut,7,1625,FALSE,538.865,sɛʀvo,5
s103cerveau_ov2_bmpnaming,s103,cerveau,ok,541.96,546.0618662,ov2,7,1086,FALSE,544.04,sɛʀvo,5
s103chapeau_neut_bmpnaming,s103,chapeau,ok,1116.315,423.4610187,neut,7,1540,FALSE,423.685,ʃapo,4
s103chapeau_ov2_bmpnaming,s103,chapeau,ok,749.446,480.0434446,ov2,7,1225,FALSE,475.554,ʃapo,4
s103chaussette_neut_bmpnaming,s103,chaussette,ok,882.897,624.812412,neut,10,1411,FALSE,528.103,ʃosɛt,5
s103chaussette_ov2_bmpnaming,s103,chaussette,ok,600.433,702.6198375,ov2,10,1182,FALSE,581.567,ʃosɛt,5
s103chaussure_ov2_bmpnaming,s103,chaussure,ok,608.737,794.1073002,ov2,9,1378,FALSE,769.263,ʃosyʀ,5
s103cheval_neut_bmpnaming,s103,cheval,ok,821.882,523.610843,neut,6,1342,FALSE,520.118,ʃəval,5
s103cheval_ov2_bmpnaming,s103,cheval,ok,641.746,613.0282008,ov2,6,1242,FALSE,600.254,ʃəval,5
s103citron_neut_bmpnaming,s103,citron,ok,973.904,473.4463951,neut,6,1443,FALSE,469.096,sitʀɔ̃,5
s103citron_ov2_bmpnaming,s103,citron,ok,644.127,518.7161699,ov2,6,1164,FALSE,519.873,sitʀɔ̃,5
s103citrouille_neut_bmpnaming,s103,citrouille,ok,813.933,662.377075,neut,10,1415,FALSE,601.067,sitʀujl,7
s103citrouille_ov2_bmpnaming,s103,citrouille,ok,533.737,611.1419602,ov2,10,1143,FALSE,609.263,sitʀujl,7
s103classeur_neut_bmpnaming,s103,classeur,ok,1105.941,632.8337273,neut,8,1728,FALSE,622.059,klasœʀ,6
s103classeur_ov2_bmpnaming,s103,classeur,ok,731.055,629.5280136,ov2,8,1354,FALSE,622.945,klasœʀ,6
s103clavier_neut_bmpnaming,s103,clavier,ok,933.354,526.2563397,neut,7,1455,FALSE,521.646,klavjəʀ,7
s103clavier_ov2_bmpnaming,s103,clavier,ok,853.661,586.1444793,ov2,7,1439,FALSE,585.339,klavjəʀ,7
s103cochon_ov2_bmpnaming,s103,cochon,ok,1413.398,390.4518079,ov2,6,1803,FALSE,389.602,kɔʃɔ̃,4
s103collier_neut_bmpnaming,s103,collier,ok,834.327,408.3663011,neut,7,1235,FALSE,400.673,kɔljəʀ,6
s103collier_ov2_bmpnaming,s103,collier,ok,842.343,389.9754551,ov2,7,1234,FALSE,391.657,kɔljəʀ,6
s103couteau_neut_bmpnaming,s103,couteau,ok,1217.229,389.5086876,neut,7,1599,FALSE,381.771,kuto,4
s103couteau_ov2_bmpnaming,s103,couteau,ok,620.01,368.3511425,ov2,7,972,FALSE,351.99,kuto,4
s103cuisine_neut_bmpnaming,s103,cuisine,ok,1426.602,489.4794404,neut,7,1890,FALSE,463.398,kɥizin,6
s103cuisine_ov2_bmpnaming,s103,cuisine,ok,822.538,490.8893281,ov2,7,1316,FALSE,493.462,kɥizin,6
s103diamant_neut_bmpnaming,s103,diamant,ok,879.951,521.5455309,neut,7,1393,FALSE,513.049,djamɑ̃,5
s103diamant_ov2_bmpnaming,s103,diamant,ok,535.129,424.404139,ov2,7,945,FALSE,409.871,djamɑ̃,5
s103fourchette_neut_bmpnaming,s103,fourchette,ok,565.066,710.6363601,neut,10,1169,FALSE,603.934,fuʀʃɛt,6
s103fourchette_ov2_bmpnaming,s103,fourchette,ok,699.932,666.3097056,ov2,10,1269,FALSE,569.068,fuʀʃɛt,6
s103fusee_neut_bmpnaming,s103,fusee,ok,1022.946,701.6815099,neut,5,1727,FALSE,704.054,fyz,3
s103fusee_ov2_bmpnaming,s103,fusee,ok,542.12,675.2741412,ov2,5,1216,FALSE,673.88,fyz,3
s103gateau_neut_bmpnaming,s103,gateau,ok,1057.063,430.0628609,neut,6,1479,FALSE,421.937,ɡato,4
s103gateau_ov2_bmpnaming,s103,gateau,ok,717.54,490.4225607,ov2,6,1205,FALSE,487.46,ɡato,4
s103gilet_neut_bmpnaming,s103,gilet,ok,1743.655,354.6132362,neut,5,2100,FALSE,356.345,ʒilɛ,4
s103gilet_ov2_bmpnaming,s103,gilet,ok,1047.632,454.5839889,ov2,5,1500,FALSE,452.368,ʒilɛ,4
s103girafe_neut_bmpnaming,s103,girafe,ok,1168.352,535.6923355,neut,6,1698,FALSE,529.648,ʒiʀaf,5
s103girafe_ov2_bmpnaming,s103,girafe,ok,528.916,696.022788,ov2,6,1229,FALSE,700.084,ʒiʀaf,5
s103lapin_neut_bmpnaming,s103,lapin,ok,889.188,381.0206048,neut,5,1268,FALSE,378.812,lapɛ̃,4
s103lapin_ov2_bmpnaming,s103,lapin,ok,604.366,414.9729359,ov2,5,1028,FALSE,423.634,lapɛ̃,4
s103lezard_neut_bmpnaming,s103,lezard,ok,885.415,573.4171479,neut,6,1446,FALSE,560.585,ləzaʀ,5
s103lezard_ov2_bmpnaming,s103,lezard,ok,794.876,696.022788,ov2,6,1451,FALSE,656.124,ləzaʀ,5
s103manteau_neut_bmpnaming,s103,manteau,ok,1009.907,441.3803046,neut,7,1445,FALSE,435.093,mɑ̃to,4
s103manteau_ov2_bmpnaming,s103,manteau,ok,598.707,471.5601545,ov2,7,1074,FALSE,475.293,mɑ̃to,4
s103marelle_neut_bmpnaming,s103,marelle,ok,640.204,537.5785761,neut,7,1181,FALSE,540.796,maʀɛl,5
s103marelle_ov2_bmpnaming,s103,marelle,ok,881.643,556.4409823,ov2,7,1417,FALSE,535.357,maʀɛl,5
s103marin_neut_bmpnaming,s103,marin,ok,826.942,418.7454172,neut,5,1241,FALSE,414.058,maʀɛ̃,4
s103marin_ov2_bmpnaming,s103,marin,ok,689.246,354.6132362,ov2,5,1093,FALSE,403.754,maʀɛ̃,4
s103marteau_neut_bmpnaming,s103,marteau,ok,828.828,439.494064,neut,7,1255,FALSE,426.172,maʀto,5
s103marteau_ov2_bmpnaming,s103,marteau,ok,717.54,477.2188763,ov2,7,1187,FALSE,469.46,maʀto,5
s103massue_neut_bmpnaming,s103,massue,ok,1323.023,437.6078234,neut,6,1736,FALSE,412.977,masy,4
s103massue_ov2_bmpnaming,s103,massue,ok,628.887,667.7291788,ov2,6,1294,FALSE,665.113,masy,4
s103miroir_neut_bmpnaming,s103,miroir,ok,904.278,560.2134635,neut,6,1415,FALSE,510.722,miʀwaʀ,6
s103miroir_ov2_bmpnaming,s103,miroir,ok,892.96,682.8191037,ov2,6,1536,FALSE,643.04,miʀwaʀ,6
s103moulin_neut_bmpnaming,s103,moulin,ok,977.841,426.2903797,neut,6,1395,FALSE,417.159,mulɛ̃,4
s103moulin_ov2_bmpnaming,s103,moulin,ok,849.577,409.3142141,ov2,6,1249,FALSE,399.423,mulɛ̃,4
s103panier_neut_bmpnaming,s103,panier,ok,1015.566,292.3672958,neut,6,1319,FALSE,303.434,pɑ̃jəʀ,5
s103panier_ov2_bmpnaming,s103,panier,ok,968.41,330.0921081,ov2,6,1298,FALSE,329.59,pɑ̃jəʀ,5
s103pigeon_neut_bmpnaming,s103,pigeon,ok,794.876,409.3142141,neut,6,1205,FALSE,410.124,piʒəɔ̃,5
s103pigeon_ov2_bmpnaming,s103,pigeon,ok,700.564,348.9545143,ov2,6,1039,FALSE,338.436,piʒəɔ̃,5
s103piscine_neut_bmpnaming,s103,piscine,ok,1294.73,507.3987262,neut,7,1800,FALSE,505.27,pizin,5
s103piscine_ov2_bmpnaming,s103,piscine,ok,889.188,364.0444393,ov2,7,1249,FALSE,359.812,pizin,5
s103poisson_neut_bmpnaming,s103,poisson,ok,1255.119,386.6793267,neut,7,1637,FALSE,381.881,pwasɔ̃,5
s103poisson_ov2_bmpnaming,s103,poisson,ok,553.437,362.1581986,ov2,7,901,FALSE,347.563,pwasɔ̃,5
s103poulet_neut_bmpnaming,s103,poulet,ok,1558.803,305.5709801,neut,6,1862,FALSE,303.197,pulɛ,4
s103poulet_ov2_bmpnaming,s103,poulet,ok,806.193,254.6424834,ov2,6,1050,FALSE,243.807,pulɛ,4
s103raisin_neut_bmpnaming,s103,raisin,ok,719.426,386.6793267,neut,6,1096,FALSE,376.574,ʀɛzɛ̃,4
s103raisin_ov2_bmpnaming,s103,raisin,ok,544.006,441.3803046,ov2,6,981,FALSE,436.994,ʀɛzɛ̃,4
s103requin_neut_bmpnaming,s103,requin,ok,687.36,448.9252671,neut,6,1135,FALSE,447.64,ʀəkɛ̃,4
s103requin_ov2_bmpnaming,s103,requin,ok,468.556,458.3564702,ov2,6,929,FALSE,460.444,ʀəkɛ̃,4
s103robot_neut_bmpnaming,s103,robot,ok,1213.621,405.5417329,neut,5,1615,FALSE,401.379,ʀɔbo,4
s103robot_ov2_bmpnaming,s103,robot,ok,689.246,475.3326357,ov2,5,1154,FALSE,464.754,ʀɔbo,4
s103sifflet_neut_bmpnaming,s103,sifflet,ok,787.331,484.7638388,neut,7,1263,FALSE,475.669,siflɛ,5
s103sifflet_ov2_bmpnaming,s103,sifflet,ok,836.373,528.147373,ov2,7,1360,FALSE,523.627,siflɛ,5
s103tortue_neut_bmpnaming,s103,tortue,ok,745.834,563.9859448,neut,6,1297,FALSE,551.166,tɔʀty,5
s103tortue_ov2_bmpnaming,s103,tortue,ok,713.768,467.7876733,ov2,6,1180,FALSE,466.232,tɔʀty,5
s103trompette_neut_bmpnaming,s103,trompette,ok,875.984,584.7345916,neut,9,1343,FALSE,467.016,tʀɔ̃pɛt,6
s103trompette_ov2_bmpnaming,s103,trompette,ok,676.043,660.1842163,ov2,9,1198,FALSE,521.957,tʀɔ̃pɛt,6
s103voiture_ov2_bmpnaming,s103,voiture,ok,1068.994,646.980532,ov2,7,1712,FALSE,643.006,vwatyʀ,6
s103volcan_ov2_bmpnaming,s103,volcan,ok,1153.262,413.0866953,ov2,6,1561,FALSE,407.738,vɔlkɑ̃,5
s104balai_neut_bmpnaming,s104,balai,ok,729.509,324.069051,neut,5,1051,FALSE,321.491,bal,3
s104balai_ov2_bmpnaming,s104,balai,ok,613.94,379.1828352,ov2,5,985,FALSE,371.06,bal,3
s104balance_neut_bmpnaming,s104,balance,ok,587.485,601.8425233,neut,7,1185,FALSE,597.515,balɑ̃s,5
s104balance_ov2_bmpnaming,s104,balance,ok,616.144,553.3423933,ov2,7,1158,FALSE,541.856,balɑ̃s,5
s104barriere_neut_bmpnaming,s104,barriere,ok,695.508,584.2061124,neut,8,1264,FALSE,568.492,baʀʀjəʀ,7
s104barriere_ov2_bmpnaming,s104,barriere,ok,620.554,586.4106638,ov2,8,1191,FALSE,570.446,baʀʀjəʀ,7
s104batterie_neut_bmpnaming,s104,batterie,ok,686.69,412.2511057,neut,8,1089,FALSE,402.31,batəʀi,6
s104batterie_ov2_bmpnaming,s104,batterie,ok,640.394,456.3421331,ov2,8,1089,FALSE,448.606,batəʀi,6
s104bougie_neut_bmpnaming,s104,bougie,ok,737.395,399.0237975,neut,6,1137,FALSE,399.605,buʒi,4
s104bougie_ov2_bmpnaming,s104,bougie,ok,587.485,407.842003,ov2,6,986,FALSE,398.515,buʒi,4
s104bouton_neut_bmpnaming,s104,bouton,ok,527.03,386.6793267,neut,6,913,FALSE,385.97,butɔ̃,4
s104briquet_neut_bmpnaming,s104,briquet,ok,777.9,450.8115077,neut,7,1230,FALSE,452.1,bʀikɛ,5
s104briquet_ov2_bmpnaming,s104,briquet,ok,562.868,439.494064,ov2,7,964,FALSE,401.132,bʀikɛ,5
s104bureau_neut_bmpnaming,s104,bureau,ok,885.415,333.8645894,neut,6,1213,FALSE,327.585,byʀo,4
s104bureau_ov2_bmpnaming,s104,bureau,ok,568.527,365.9306799,ov2,6,925,FALSE,356.473,byʀo,4
s104cadeau_neut_bmpnaming,s104,cadeau,ok,813.738,286.7085739,neut,6,1083,FALSE,269.262,kado,4
s104cadeau_ov2_bmpnaming,s104,cadeau,ok,819.397,285.8858503,ov2,6,1089,FALSE,269.603,kado,4
s104canard_neut_bmpnaming,s104,canard,ok,1036.15,478.1619966,neut,6,1511,FALSE,474.85,kanaʀ,5
s104canard_ov2_bmpnaming,s104,canard,ok,720.474,457.4133499,ov2,6,1146,FALSE,425.526,kanaʀ,5
s104canon_neut_bmpnaming,s104,canon,ok,718.633,331.9783488,neut,5,1042,FALSE,323.367,kanɔ̃,4
s104canon_ov2_bmpnaming,s104,canon,ok,696.447,235.7800772,ov2,5,930,FALSE,233.553,kanɔ̃,4
s104cerveau_neut_bmpnaming,s104,cerveau,ok,603.528,317.8315441,neut,7,918,FALSE,314.472,sɛʀvo,5
s104cerveau_ov2_bmpnaming,s104,cerveau,ok,459.635,346.1251534,ov2,7,787,FALSE,327.365,sɛʀvo,5
s104chapeau_neut_bmpnaming,s104,chapeau,ok,810.116,352.7269956,neut,7,1159,FALSE,348.884,ʃapo,4
s104chapeau_ov2_bmpnaming,s104,chapeau,ok,537.509,366.8738002,ov2,7,890,FALSE,352.491,ʃapo,4
s104chaussette_neut_bmpnaming,s104,chaussette,ok,618.168,529.0904933,neut,10,1094,FALSE,475.832,ʃosɛt,5
s104chaussette_ov2_bmpnaming,s104,chaussette,ok,620.548,604.5401181,ov2,10,1107,FALSE,486.452,ʃosɛt,5
s104chaussure_neut_bmpnaming,s104,chaussure,ok,706.821,653.5823741,neut,9,1348,FALSE,641.179,ʃosyʀ,5
s104chaussure_ov2_bmpnaming,s104,chaussure,ok,625.219,609.2557196,ov2,9,1223,FALSE,597.781,ʃosyʀ,5
s104cheval_neut_bmpnaming,s104,cheval,ok,579.007,520.6024106,neut,6,1088,FALSE,508.993,ʃəval,5
s104cheval_ov2_bmpnaming,s104,cheval,ok,554.979,462.1289514,ov2,6,1001,FALSE,446.021,ʃəval,5
s104citron_neut_bmpnaming,s104,citron,ok,670.983,435.7215827,neut,6,1096,FALSE,425.017,sitʀɔ̃,5
s104citron_ov2_bmpnaming,s104,citron,ok,573.176,442.5023764,ov2,6,1012,FALSE,438.824,sitʀɔ̃,5
s104citrouille_neut_bmpnaming,s104,citrouille,ok,610.623,610.1988399,neut,10,1202,FALSE,591.377,sitʀujl,7
s104citrouille_ov2_bmpnaming,s104,citrouille,ok,479.934,548.8960198,ov2,10,1018,FALSE,538.066,sitʀujl,7
s104classeur_neut_bmpnaming,s104,classeur,ok,624.276,682.8191037,neut,8,1279,FALSE,654.724,klasœʀ,6
s104classeur_ov2_bmpnaming,s104,classeur,ok,722.361,528.147373,ov2,8,1241,FALSE,518.639,klasœʀ,6
s104clavier_neut_bmpnaming,s104,clavier,ok,1093.68,355.5563565,neut,7,1443,FALSE,349.32,klavjəʀ,7
s104clavier_ov2_bmpnaming,s104,clavier,ok,562.973,423.4610187,ov2,7,950,FALSE,387.027,klavjəʀ,7
s104cochon_neut_bmpnaming,s104,cochon,ok,661.058,334.8077097,neut,6,993,FALSE,331.942,kɔʃɔ̃,4
s104cochon_ov2_bmpnaming,s104,cochon,ok,430.847,358.3857174,ov2,6,790,FALSE,359.153,kɔʃɔ̃,4
s104collier_neut_bmpnaming,s104,collier,ok,806.343,341.4095518,neut,7,1129,FALSE,322.657,kɔljəʀ,6
s104collier_ov2_bmpnaming,s104,collier,ok,597.914,350.8407549,ov2,7,938,FALSE,340.086,kɔljəʀ,6
s104couteau_neut_bmpnaming,s104,couteau,ok,564.859,422.5178984,neut,7,967,FALSE,402.141,kuto,4
s104couteau_ov2_bmpnaming,s104,couteau,ok,734.172,306.5141004,ov2,7,1034,FALSE,299.828,kuto,4
s104cuisine_neut_bmpnaming,s104,cuisine,ok,640.803,482.8775982,neut,7,1122,FALSE,481.197,kɥizin,6
s104cuisine_ov2_bmpnaming,s104,cuisine,ok,649.74,546.0666589,ov2,7,1185,FALSE,535.26,kɥizin,6
s104diamant_neut_bmpnaming,s104,diamant,ok,676.193,374.4187627,neut,7,1052,FALSE,375.807,djamɑ̃,5
s104diamant_ov2_bmpnaming,s104,diamant,ok,573.347,430.0628609,ov2,7,998,FALSE,424.653,djamɑ̃,5
s104fourchette_neut_bmpnaming,s104,fourchette,ok,624.954,640.3738971,neut,10,1157,FALSE,532.046,fuʀʃɛt,6
s104fourchette_ov2_bmpnaming,s104,fourchette,ok,519.051,417.8022969,ov2,10,868,FALSE,348.949,fuʀʃɛt,6
s104fusee_neut_bmpnaming,s104,fusee,ok,713.917,422.5178984,neut,5,1133,FALSE,419.083,fyz,3
s104fusee_ov2_bmpnaming,s104,fusee,ok,657.779,425.3472593,ov2,5,1070,FALSE,412.221,fyz,3
s104gateau_neut_bmpnaming,s104,gateau,ok,730.849,479.105117,neut,6,1194,FALSE,463.151,ɡato,4
s104gateau_ov2_bmpnaming,s104,gateau,ok,573.841,422.5178984,ov2,6,991,FALSE,417.159,ɡato,4
s104gilet_neut_bmpnaming,s104,gilet,ok,901.554,263.1305662,neut,5,1159,FALSE,257.446,ʒilɛ,4
s104gilet_ov2_bmpnaming,s104,gilet,ok,666.612,396.1105298,ov2,5,1063,FALSE,396.388,ʒilɛ,4
s104girafe_neut_bmpnaming,s104,girafe,ok,842.032,603.5969977,neut,6,1388,FALSE,545.968,ʒiʀaf,5
s104lama_neut_bmpnaming,s104,lama,ok,736.402,350.8407549,neut,4,1085,FALSE,348.598,lama,4
s104lama_ov2_bmpnaming,s104,lama,ok,577.958,347.0682737,ov2,4,925,FALSE,347.042,lama,4
s104lapin_neut_bmpnaming,s104,lapin,ok,508.167,330.0921081,neut,5,829,FALSE,320.833,lapɛ̃,4
s104lapin_ov2_bmpnaming,s104,lapin,ok,581.731,337.6370706,ov2,5,918,FALSE,336.269,lapɛ̃,4
s104lezard_neut_bmpnaming,s104,lezard,ok,594.934,596.0520353,neut,6,1168,FALSE,573.066,ləzaʀ,5
s104lezard_ov2_bmpnaming,s104,lezard,ok,615.683,607.369479,ov2,6,1205,FALSE,589.317,ləzaʀ,5
s104manteau_neut_bmpnaming,s104,manteau,ok,576.072,331.9783488,neut,7,899,FALSE,322.928,mɑ̃to,4
s104manteau_ov2_bmpnaming,s104,manteau,ok,530.802,394.2242892,ov2,7,928,FALSE,397.198,mɑ̃to,4
s104marelle_neut_bmpnaming,s104,marelle,ok,809.966,426.2903797,neut,7,1235,FALSE,425.034,maʀɛl,5
s104marelle_ov2_bmpnaming,s104,marelle,ok,589.276,543.237298,ov2,7,1122,FALSE,532.724,maʀɛl,5
s104marin_neut_bmpnaming,s104,marin,ok,619.456,379.1343642,neut,5,964,FALSE,344.544,maʀɛ̃,4
s104marin_ov2_bmpnaming,s104,marin,ok,804.307,299.9122583,ov2,5,1101,FALSE,296.693,maʀɛ̃,4
s104marteau_neut_bmpnaming,s104,marteau,ok,617.569,409.3142141,neut,7,1025,FALSE,407.431,maʀto,5
s104marteau_ov2_bmpnaming,s104,marteau,ok,768.469,413.0866953,ov2,7,1150,FALSE,381.531,maʀto,5
s104massue_neut_bmpnaming,s104,massue,ok,625.114,399.883011,neut,6,1022,FALSE,396.886,masy,4
s104massue_ov2_bmpnaming,s104,massue,ok,536.461,409.3142141,ov2,6,932,FALSE,395.539,masy,4
s104miroir_neut_bmpnaming,s104,miroir,ok,702.45,547.0097792,neut,6,1195,FALSE,492.55,miʀwaʀ,6
s104miroir_ov2_bmpnaming,s104,miroir,ok,606.252,486.6500794,ov2,6,1046,FALSE,439.748,miʀwaʀ,6
s104momie_neut_bmpnaming,s104,momie,ok,553.437,358.3857174,neut,5,896,FALSE,342.563,mɔmi,4
s104momie_ov2_bmpnaming,s104,momie,ok,743.947,360.271958,ov2,5,1098,FALSE,354.053,mɔmi,4
s104motard_neut_bmpnaming,s104,motard,ok,544.006,605.4832384,neut,6,1110,FALSE,565.994,mɔtaʀ,5
s104motard_ov2_bmpnaming,s104,motard,ok,576.072,645.0942913,ov2,6,1198,FALSE,621.928,mɔtaʀ,5
s104moulin_neut_bmpnaming,s104,moulin,ok,653.408,290.4810552,neut,6,940,FALSE,286.592,mulɛ̃,4
s104moulin_ov2_bmpnaming,s104,moulin,ok,489.305,418.7454172,ov2,6,899,FALSE,409.695,mulɛ̃,4
s104panier_neut_bmpnaming,s104,panier,ok,774.127,345.1820331,neut,6,1103,FALSE,328.873,pɑ̃jəʀ,5
s104panier_ov2_bmpnaming,s104,panier,ok,587.389,315.0021832,ov2,6,887,FALSE,299.611,pɑ̃jəʀ,5
s104pigeon_neut_bmpnaming,s104,pigeon,ok,655.294,337.6370706,neut,6,986,FALSE,330.706,piʒəɔ̃,5
s104pigeon_ov2_bmpnaming,s104,pigeon,ok,1021.225,315.0021832,ov2,6,1328,FALSE,306.775,piʒəɔ̃,5
s104piscine_neut_bmpnaming,s104,piscine,ok,645.863,539.4648167,neut,7,1182,FALSE,536.137,pizin,5
s104piscine_ov2_bmpnaming,s104,piscine,ok,642.09,499.8537638,ov2,7,1137,FALSE,494.91,pizin,5
s104poisson_neut_bmpnaming,s104,poisson,ok,785.445,333.8645894,neut,7,1115,FALSE,329.555,pwasɔ̃,5
s104poisson_ov2_bmpnaming,s104,poisson,ok,621.342,339.5233112,ov2,7,957,FALSE,335.658,pwasɔ̃,5
s104poulet_neut_bmpnaming,s104,poulet,ok,566.641,256.528724,neut,6,816,FALSE,249.359,pulɛ,4
s104poulet_ov2_bmpnaming,s104,poulet,ok,698.678,248.9837616,ov2,6,949,FALSE,250.322,pulɛ,4
s104raisin_neut_bmpnaming,s104,raisin,ok,627,403.6554922,neut,6,984,FALSE,357,ʀɛzɛ̃,4
s104raisin_ov2_bmpnaming,s104,raisin,ok,745.834,341.4095518,ov2,6,1084,FALSE,338.166,ʀɛzɛ̃,4
s104requin_neut_bmpnaming,s104,requin,ok,642.09,377.2481236,neut,6,1016,FALSE,373.91,ʀəkɛ̃,4
s104requin_ov2_bmpnaming,s104,requin,ok,628.887,496.0812825,ov2,6,1092,FALSE,463.113,ʀəkɛ̃,4
s104robot_neut_bmpnaming,s104,robot,ok,700.564,396.1105298,neut,5,1096,FALSE,395.436,ʀɔbo,4
s104robot_ov2_bmpnaming,s104,robot,ok,521.371,424.404139,ov2,5,940,FALSE,418.629,ʀɔbo,4
s104sifflet_neut_bmpnaming,s104,sifflet,ok,740.175,484.7638388,neut,7,1197,FALSE,456.825,siflɛ,5
s104sifflet_ov2_bmpnaming,s104,sifflet,ok,559.096,458.3564702,ov2,7,1012,FALSE,452.904,siflɛ,5
s104tonneau_neut_bmpnaming,s104,tonneau,ok,726.971,388.5655673,neut,7,1109,FALSE,382.029,tɔno,4
s104tonneau_ov2_bmpnaming,s104,tonneau,ok,798.648,273.5048896,ov2,7,1069,FALSE,270.352,tɔno,4
s104tortue_neut_bmpnaming,s104,tortue,ok,660.953,373.4756424,neut,6,1032,FALSE,371.047,tɔʀty,5
s104tortue_ov2_bmpnaming,s104,tortue,ok,538.347,333.8645894,ov2,6,872,FALSE,333.653,tɔʀty,5
s104trompette_neut_bmpnaming,s104,trompette,ok,589.276,594.1657947,neut,9,1055,FALSE,465.724,tʀɔ̃pɛt,6
s104trompette_ov2_bmpnaming,s104,trompette,ok,643.977,526.2611324,ov2,9,1048,FALSE,404.023,tʀɔ̃pɛt,6
s104voiture_neut_bmpnaming,s104,voiture,ok,691.133,675.2741412,neut,7,1337,FALSE,645.867,vwatyʀ,6
s104voiture_ov2_bmpnaming,s104,voiture,ok,617.569,650.7530132,ov2,7,1239,FALSE,621.431,vwatyʀ,6
s104volcan_neut_bmpnaming,s104,volcan,ok,491.191,501.7400044,neut,6,963,FALSE,471.809,vɔlkɑ̃,5
s104volcan_ov2_bmpnaming,s104,volcan,ok,679.815,403.6554922,ov2,6,1080,FALSE,400.185,vɔlkɑ̃,5
s105balai_neut_bmpnaming,s105,balai,ok,797.375,388.5655673,neut,5,1146,FALSE,348.625,bal,3
s105balai_ov2_bmpnaming,s105,balai,ok,989.159,356.4994768,ov2,5,1339,FALSE,349.841,bal,3
s105balance_neut_bmpnaming,s105,balance,ok,892.96,652.6392538,neut,7,1525,FALSE,632.04,balɑ̃s,5
s105balance_ov2_bmpnaming,s105,balance,ok,642.09,633.7768476,ov2,7,1231,FALSE,588.91,balɑ̃s,5
s105barriere_neut_bmpnaming,s105,barriere,ok,898.619,526.2611324,neut,8,1380,FALSE,481.381,baʀʀjəʀ,7
s105barriere_ov2_bmpnaming,s105,barriere,ok,1040.087,596.0520353,ov2,8,1620,FALSE,579.913,baʀʀjəʀ,7
